,price,year,manufacturer,condition,cylinders,fuel,odometer,title_status,transmission,drive,type,paint_color,combination,condition_rank,status_rank
2290,4995,2005.0,honda,good,4 cylinders,gas,178965.0,clean,automatic,4wd,wagon,black,4995 good clean wagon,3,6
2291,6995,2009.0,bmw,good,6 cylinders,gas,144018.0,clean,automatic,rwd,sedan,blue,6995 good clean sedan,3,6
2292,5850,2006.0,mercedes-benz,good,6 cylinders,gas,116401.0,clean,automatic,rwd,convertible,silver,5850 good clean convertible,3,6
2293,4995,2007.0,mercury,good,8 cylinders,gas,133500.0,clean,automatic,rwd,sedan,white,4995 good clean sedan,3,6
2294,17300,2014.0,jeep,good,6 cylinders,gas,70765.0,clean,other,4wd,SUV,black,17300 good clean SUV,3,6
2295,23000,2014.0,ford,good,6 cylinders,gas,77994.0,clean,other,4wd,pickup,orange,23000 good clean pickup,3,6
2296,33900,2018.0,ford,good,8 cylinders,gas,40847.0,clean,automatic,4wd,pickup,white,33900 good clean pickup,3,6
2297,19700,2017.0,chevrolet,good,6 cylinders,gas,35807.0,clean,other,rwd,coupe,black,19700 good clean coupe,3,6
2298,27800,2016.0,ford,good,6 cylinders,gas,47570.0,clean,other,4wd,pickup,white,27800 good clean pickup,3,6
2299,16500,2015.0,ford,good,6 cylinders,gas,51508.0,clean,other,rwd,coupe,red,16500 good clean coupe,3,6
2300,30200,2018.0,toyota,good,6 cylinders,gas,12157.0,clean,other,4wd,pickup,black,30200 good clean pickup,3,6
2301,25600,2017.0,ford,good,8 cylinders,gas,42957.0,clean,other,rwd,coupe,black,25600 good clean coupe,3,6
2302,16800,2016.0,nissan,good,6 cylinders,gas,84543.0,clean,automatic,fwd,sedan,black,16800 good clean sedan,3,6
2303,26900,2015.0,ford,good,8 cylinders,gas,26397.0,clean,other,rwd,coupe,red,26900 good clean coupe,3,6
2304,18500,2015.0,dodge,good,6 cylinders,gas,70263.0,clean,other,rwd,coupe,white,18500 good clean coupe,3,6
2305,21100,2011.0,mercedes-benz,good,6 cylinders,gas,46145.0,clean,automatic,rwd,other,black,21100 good clean other,3,6
2306,30200,2018.0,toyota,good,6 cylinders,gas,12157.0,clean,other,4wd,pickup,black,30200 good clean pickup,3,6
2307,27800,2016.0,ford,good,6 cylinders,gas,47570.0,clean,other,4wd,pickup,white,27800 good clean pickup,3,6
2308,21100,2011.0,mercedes-benz,good,6 cylinders,gas,46145.0,clean,automatic,rwd,other,black,21100 good clean other,3,6
2309,4000,2008.0,rover,good,8 cylinders,gas,168000.0,clean,automatic,4wd,SUV,silver,4000 good clean SUV,3,6
2310,32800,2014.0,chevrolet,like new,8 cylinders,diesel,128582.0,clean,automatic,4wd,truck,grey,32800 like new clean truck,5,6
2311,5100,2012.0,mazda,excellent,4 cylinders,gas,78000.0,salvage,automatic,fwd,sedan,grey,5100 excellent salvage sedan,4,1
2312,6500,2007.0,chevrolet,excellent,6 cylinders,gas,207747.0,clean,automatic,rwd,truck,black,6500 excellent clean truck,4,6
2313,22600,2019.0,kia,good,6 cylinders,gas,16396.0,clean,automatic,fwd,other,white,22600 good clean other,3,6
2314,23950,2016.0,ram,excellent,8 cylinders,gas,37000.0,clean,automatic,4wd,truck,white,23950 excellent clean truck,4,6
2315,28950,2017.0,jeep,excellent,6 cylinders,gas,39888.0,clean,automatic,4wd,SUV,white,28950 excellent clean SUV,4,6
2316,6100,2006.0,chevrolet,good,8 cylinders,gas,64000.0,clean,automatic,rwd,pickup,white,6100 good clean pickup,3,6
2317,4999,2005.0,mercedes-benz,good,4 cylinders,gas,112902.0,clean,automatic,rwd,sedan,silver,4999 good clean sedan,3,6
2318,9280,2013.0,hyundai,good,6 cylinders,gas,55770.0,clean,automatic,fwd,sedan,silver,9280 good clean sedan,3,6
2319,12999,2012.0,bmw,good,4 cylinders,gas,77799.0,clean,manual,rwd,sedan,blue,12999 good clean sedan,3,6
2320,9999,2008.0,bmw,good,6 cylinders,gas,93940.0,clean,automatic,rwd,convertible,silver,9999 good clean convertible,3,6
2321,13700,2008.0,honda,excellent,6 cylinders,gas,71291.0,rebuilt,automatic,4wd,SUV,black,13700 excellent rebuilt SUV,4,4
2322,9999,2007.0,bmw,good,6 cylinders,gas,73819.0,clean,automatic,rwd,sedan,grey,9999 good clean sedan,3,6
2323,6999,2006.0,bmw,good,6 cylinders,gas,157124.0,clean,automatic,4wd,SUV,blue,6999 good clean SUV,3,6
2324,8845,2008.0,honda,good,4 cylinders,gas,132323.0,clean,automatic,4wd,SUV,red,8845 good clean SUV,3,6
2325,18900,2017.0,chevrolet,good,6 cylinders,gas,31276.0,clean,other,fwd,other,blue,18900 good clean other,3,6
2326,20800,2015.0,toyota,excellent,6 cylinders,gas,78454.0,rebuilt,automatic,4wd,pickup,grey,20800 excellent rebuilt pickup,4,4
2327,4100,1997.0,ford,good,8 cylinders,gas,180000.0,clean,automatic,4wd,truck,white,4100 good clean truck,3,6
2328,3450,2004.0,volvo,good,6 cylinders,gas,187500.0,clean,automatic,4wd,SUV,silver,3450 good clean SUV,3,6
2329,6000,2009.0,toyota,excellent,4 cylinders,hybrid,164588.0,clean,automatic,fwd,hatchback,white,6000 excellent clean hatchback,4,6
2330,4200,2006.0,lexus,excellent,6 cylinders,gas,255514.0,clean,automatic,fwd,sedan,silver,4200 excellent clean sedan,4,6
2331,23800,2019.0,nissan,good,6 cylinders,gas,10899.0,clean,other,4wd,pickup,silver,23800 good clean pickup,3,6
2332,4500,2007.0,audi,excellent,4 cylinders,gas,145800.0,clean,automatic,fwd,sedan,black,4500 excellent clean sedan,4,6
2333,23500,2016.0,ram,excellent,8 cylinders,gas,37000.0,clean,automatic,4wd,truck,white,23500 excellent clean truck,4,6
2334,12950,2013.0,volkswagen,excellent,4 cylinders,gas,37500.0,clean,automatic,4wd,SUV,silver,12950 excellent clean SUV,4,6
2335,28950,2017.0,jeep,excellent,6 cylinders,gas,39888.0,clean,automatic,4wd,SUV,white,28950 excellent clean SUV,4,6
2336,7600,2009.0,volkswagen,excellent,4 cylinders,gas,168000.0,clean,manual,fwd,sedan,black,7600 excellent clean sedan,4,6
2337,28885,2007.0,saturn,like new,4 cylinders,gas,23977.0,clean,automatic,rwd,convertible,red,28885 like new clean convertible,5,6
2338,3990,2003.0,honda,good,6 cylinders,gas,145000.0,clean,automatic,4wd,SUV,green,3990 good clean SUV,3,6
2339,4500,2006.0,dodge,good,6 cylinders,gas,173000.0,clean,automatic,rwd,truck,white,4500 good clean truck,3,6
2340,15500,2011.0,ford,excellent,8 cylinders,gas,156000.0,clean,automatic,4wd,truck,white,15500 excellent clean truck,4,6
2341,7000,2015.0,volkswagen,excellent,4 cylinders,gas,58000.0,clean,automatic,fwd,sedan,grey,7000 excellent clean sedan,4,6
2342,1000,1997.0,subaru,good,4 cylinders,gas,173000.0,clean,automatic,fwd,wagon,silver,1000 good clean wagon,3,6
2343,1900,2003.0,hyundai,good,4 cylinders,gas,151000.0,clean,manual,fwd,sedan,silver,1900 good clean sedan,3,6
2344,28300,2018.0,ram,good,8 cylinders,gas,39134.0,clean,other,4wd,pickup,grey,28300 good clean pickup,3,6
2345,7500,2003.0,chevrolet,good,8 cylinders,gas,125630.0,clean,automatic,rwd,pickup,red,7500 good clean pickup,3,6
2346,10445,2013.0,chevrolet,good,4 cylinders,gas,58093.0,clean,automatic,fwd,sedan,black,10445 good clean sedan,3,6
2347,8895,2011.0,honda,good,4 cylinders,gas,76434.0,clean,automatic,fwd,sedan,white,8895 good clean sedan,3,6
2348,4200,2004.0,chevrolet,good,8 cylinders,gas,235000.0,clean,automatic,4wd,SUV,black,4200 good clean SUV,3,6
2349,14000,2006.0,toyota,excellent,6 cylinders,gas,125886.0,clean,manual,4wd,truck,silver,14000 excellent clean truck,4,6
2350,7999,2005.0,ford,excellent,6 cylinders,gas,83121.0,clean,manual,rwd,coupe,white,7999 excellent clean coupe,4,6
2351,10500,2010.0,acura,excellent,6 cylinders,gas,127000.0,clean,automatic,4wd,SUV,blue,10500 excellent clean SUV,4,6
2352,4600,2004.0,ford,excellent,8 cylinders,gas,196500.0,clean,automatic,4wd,truck,silver,4600 excellent clean truck,4,6
2353,6899,2008.0,honda,excellent,4 cylinders,gas,109086.0,clean,automatic,fwd,coupe,black,6899 excellent clean coupe,4,6
2354,2250,2005.0,honda,good,4 cylinders,gas,237000.0,clean,automatic,4wd,SUV,silver,2250 good clean SUV,3,6
2355,23300,2013.0,toyota,good,6 cylinders,gas,90808.0,clean,other,4wd,pickup,red,23300 good clean pickup,3,6
2356,28700,2014.0,toyota,good,8 cylinders,gas,36979.0,clean,other,4wd,pickup,white,28700 good clean pickup,3,6
2357,30300,2017.0,ford,good,6 cylinders,gas,30339.0,clean,automatic,4wd,pickup,brown,30300 good clean pickup,3,6
2358,27000,2018.0,nissan,like new,other,electric,152560.0,clean,automatic,fwd,sedan,grey,27000 like new clean sedan,5,6
2359,4450,2006.0,chrysler,excellent,6 cylinders,gas,69759.0,clean,automatic,fwd,mini-van,white,4450 excellent clean mini-van,4,6
2360,9875,2014.0,ford,good,4 cylinders,other,81053.0,clean,other,fwd,wagon,grey,9875 good clean wagon,3,6
2361,8445,2015.0,ford,good,4 cylinders,other,62471.0,clean,automatic,fwd,sedan,silver,8445 good clean sedan,3,6
2362,7000,2000.0,ford,fair,8 cylinders,gas,172250.0,clean,automatic,4wd,SUV,green,7000 fair clean SUV,2,6
2363,24000,2009.0,toyota,good,6 cylinders,gas,64000.0,clean,automatic,4wd,pickup,grey,24000 good clean pickup,3,6
2364,13000,2002.0,chevrolet,excellent,8 cylinders,diesel,214000.0,clean,automatic,4wd,pickup,grey,13000 excellent clean pickup,4,6
2365,7700,2008.0,bmw,excellent,6 cylinders,gas,98047.0,clean,automatic,fwd,sedan,white,7700 excellent clean sedan,4,6
2366,8995,2012.0,ford,excellent,6 cylinders,gas,136100.0,clean,automatic,rwd,pickup,white,8995 excellent clean pickup,4,6
2367,27000,2015.0,gmc,good,8 cylinders,gas,95827.0,clean,automatic,4wd,pickup,black,27000 good clean pickup,3,6
2368,19900,2017.0,chevrolet,good,6 cylinders,gas,31142.0,clean,other,fwd,SUV,red,19900 good clean SUV,3,6
2369,28300,2018.0,ram,good,8 cylinders,gas,39134.0,clean,other,4wd,pickup,grey,28300 good clean pickup,3,6
2370,22985,2009.0,ram,excellent,6 cylinders,diesel,156810.0,clean,automatic,4wd,pickup,silver,22985 excellent clean pickup,4,6
2371,19985,2006.0,ram,excellent,6 cylinders,diesel,182630.0,clean,automatic,4wd,pickup,red,19985 excellent clean pickup,4,6
2372,24858,2006.0,ram,excellent,6 cylinders,diesel,129443.0,clean,automatic,4wd,pickup,brown,24858 excellent clean pickup,4,6
2373,23200,2019.0,chevrolet,good,6 cylinders,gas,35292.0,clean,other,rwd,convertible,red,23200 good clean convertible,3,6
2374,33998,2014.0,ram,excellent,6 cylinders,diesel,117101.0,clean,automatic,4wd,pickup,white,33998 excellent clean pickup,4,6
2375,19700,2017.0,chevrolet,good,6 cylinders,gas,35807.0,clean,other,rwd,coupe,black,19700 good clean coupe,3,6
2376,26985,2010.0,chevrolet,excellent,8 cylinders,diesel,155595.0,clean,automatic,4wd,pickup,silver,26985 excellent clean pickup,4,6
2377,7977,2009.0,honda,good,6 cylinders,gas,224200.0,clean,automatic,4wd,SUV,silver,7977 good clean SUV,3,6
2378,22985,2012.0,chevrolet,excellent,8 cylinders,gas,107485.0,clean,automatic,4wd,pickup,silver,22985 excellent clean pickup,4,6
2379,16900,2011.0,infiniti,good,6 cylinders,gas,92013.0,clean,manual,rwd,other,black,16900 good clean other,3,6
2380,20600,2014.0,chevrolet,good,8 cylinders,gas,70210.0,clean,automatic,rwd,coupe,black,20600 good clean coupe,3,6
2381,17200,2014.0,dodge,good,6 cylinders,gas,61803.0,clean,other,rwd,coupe,silver,17200 good clean coupe,3,6
2382,23200,2019.0,chevrolet,good,6 cylinders,gas,35292.0,clean,other,rwd,convertible,red,23200 good clean convertible,3,6
2383,24900,2015.0,ford,good,8 cylinders,gas,44844.0,clean,other,rwd,coupe,white,24900 good clean coupe,3,6
2384,4900,2006.0,ford,good,6 cylinders,gas,199000.0,clean,automatic,4wd,pickup,white,4900 good clean pickup,3,6
2385,19900,2016.0,chevrolet,good,6 cylinders,gas,43855.0,clean,other,fwd,other,black,19900 good clean other,3,6
2386,15999,2011.0,bmw,good,8 cylinders,gas,89741.0,clean,automatic,rwd,sedan,white,15999 good clean sedan,3,6
2387,13700,2013.0,ford,good,6 cylinders,gas,90778.0,clean,other,rwd,coupe,black,13700 good clean coupe,3,6
2388,20900,2015.0,hyundai,good,8 cylinders,gas,69002.0,clean,automatic,rwd,sedan,black,20900 good clean sedan,3,6
2389,20700,2011.0,jeep,good,6 cylinders,gas,100847.0,clean,other,4wd,SUV,silver,20700 good clean SUV,3,6
2390,24200,2019.0,chevrolet,good,6 cylinders,gas,11438.0,clean,other,rwd,coupe,grey,24200 good clean coupe,3,6
2391,18500,2015.0,dodge,good,6 cylinders,gas,70263.0,clean,other,rwd,coupe,white,18500 good clean coupe,3,6
2392,18600,2012.0,ford,good,8 cylinders,gas,96562.0,clean,other,rwd,coupe,red,18600 good clean coupe,3,6
2393,18600,2012.0,ford,good,8 cylinders,gas,96562.0,clean,other,rwd,coupe,red,18600 good clean coupe,3,6
2394,6500,2006.0,dodge,good,8 cylinders,gas,157500.0,clean,automatic,4wd,truck,red,6500 good clean truck,3,6
2395,4500,2006.0,honda,good,4 cylinders,gas,111000.0,clean,automatic,rwd,sedan,blue,4500 good clean sedan,3,6
2396,9200,2002.0,gmc,good,8 cylinders,gas,148000.0,clean,automatic,4wd,pickup,black,9200 good clean pickup,3,6
2397,27700,2018.0,chevrolet,good,8 cylinders,gas,29410.0,clean,automatic,4wd,pickup,red,27700 good clean pickup,3,6
2398,33800,2016.0,ford,good,6 cylinders,gas,31759.0,clean,other,4wd,pickup,blue,33800 good clean pickup,3,6
2399,25300,2016.0,dodge,good,8 cylinders,gas,13049.0,clean,other,rwd,coupe,black,25300 good clean coupe,3,6
2400,29700,2017.0,chevrolet,good,8 cylinders,gas,10280.0,clean,other,rwd,convertible,white,29700 good clean convertible,3,6
2401,6500,2000.0,nissan,like new,6 cylinders,gas,66000.0,clean,manual,4wd,truck,grey,6500 like new clean truck,5,6
2402,29700,2018.0,ford,good,8 cylinders,gas,34716.0,clean,automatic,4wd,pickup,white,29700 good clean pickup,3,6
2403,33900,2017.0,ford,good,8 cylinders,other,15969.0,clean,automatic,4wd,pickup,white,33900 good clean pickup,3,6
2404,26885,2007.0,saturn,like new,4 cylinders,gas,23977.0,clean,automatic,rwd,convertible,red,26885 like new clean convertible,5,6
2405,24999,2019.0,ram,like new,6 cylinders,gas,21240.0,clean,automatic,fwd,van,white,24999 like new clean van,5,6
2406,13500,2004.0,chevrolet,excellent,8 cylinders,diesel,220000.0,clean,automatic,4wd,pickup,blue,13500 excellent clean pickup,4,6
2407,5500,2008.0,ford,excellent,6 cylinders,gas,186000.0,clean,automatic,4wd,SUV,silver,5500 excellent clean SUV,4,6
2408,3800,2006.0,toyota,good,6 cylinders,gas,185000.0,rebuilt,automatic,fwd,mini-van,grey,3800 good rebuilt mini-van,3,4
2409,2800,2008.0,chevrolet,fair,6 cylinders,gas,188000.0,clean,automatic,fwd,coupe,red,2800 fair clean coupe,2,6
2410,14500,2011.0,subaru,excellent,4 cylinders,gas,130000.0,clean,manual,4wd,sedan,black,14500 excellent clean sedan,4,6
2411,6495,2008.0,buick,good,6 cylinders,gas,180000.0,clean,automatic,4wd,SUV,blue,6495 good clean SUV,3,6
2412,5000,2006.0,jeep,good,8 cylinders,gas,157000.0,clean,manual,4wd,SUV,black,5000 good clean SUV,3,6
2413,8650,2010.0,infiniti,good,6 cylinders,gas,111000.0,rebuilt,automatic,4wd,coupe,grey,8650 good rebuilt coupe,3,4
2414,9400,2014.0,subaru,excellent,4 cylinders,gas,149000.0,clean,automatic,4wd,wagon,blue,9400 excellent clean wagon,4,6
2415,28000,2012.0,ford,good,8 cylinders,diesel,87000.0,clean,automatic,4wd,truck,black,28000 good clean truck,3,6
2416,7499,2006.0,jeep,good,8 cylinders,gas,137288.0,clean,automatic,4wd,SUV,white,7499 good clean SUV,3,6
2417,4495,2006.0,ford,excellent,6 cylinders,gas,181000.0,clean,automatic,fwd,SUV,silver,4495 excellent clean SUV,4,6
2418,4900,2004.0,ford,excellent,4 cylinders,gas,61646.0,clean,automatic,rwd,coupe,blue,4900 excellent clean coupe,4,6
2419,14900,2016.0,chevrolet,excellent,6 cylinders,gas,108180.0,clean,automatic,4wd,sedan,blue,14900 excellent clean sedan,4,6
2420,4450,2001.0,ford,good,8 cylinders,gas,187000.0,clean,automatic,4wd,truck,green,4450 good clean truck,3,6
2421,16000,2012.0,acura,excellent,6 cylinders,gas,109000.0,clean,automatic,4wd,SUV,grey,16000 excellent clean SUV,4,6
2422,5000,1999.0,toyota,good,6 cylinders,gas,266547.0,clean,manual,4wd,truck,red,5000 good clean truck,3,6
2423,20350,2012.0,gmc,good,8 cylinders,gas,96221.0,clean,automatic,4wd,SUV,black,20350 good clean SUV,3,6
2424,17455,2017.0,ford,excellent,6 cylinders,gas,55754.0,clean,automatic,4wd,SUV,black,17455 excellent clean SUV,4,6
2425,17995,2013.0,dodge,excellent,8 cylinders,gas,107650.0,clean,automatic,4wd,SUV,grey,17995 excellent clean SUV,4,6
2426,4995,2009.0,chevrolet,good,6 cylinders,gas,135101.0,clean,automatic,fwd,SUV,silver,4995 good clean SUV,3,6
2427,3850,2001.0,ford,good,8 cylinders,gas,208344.0,clean,automatic,fwd,van,white,3850 good clean van,3,6
2428,6995,2013.0,nissan,excellent,4 cylinders,gas,105175.0,clean,automatic,fwd,sedan,black,6995 excellent clean sedan,4,6
2429,6800,2009.0,toyota,excellent,4 cylinders,hybrid,147879.0,clean,automatic,fwd,sedan,red,6800 excellent clean sedan,4,6
2430,7999,2013.0,toyota,like new,4 cylinders,gas,89000.0,clean,automatic,fwd,sedan,silver,7999 like new clean sedan,5,6
2431,11000,2012.0,toyota,excellent,4 cylinders,hybrid,74655.0,clean,automatic,fwd,hatchback,red,11000 excellent clean hatchback,4,6
2432,5950,2004.0,chevrolet,good,8 cylinders,gas,264000.0,clean,automatic,4wd,SUV,white,5950 good clean SUV,3,6
2433,7000,2012.0,dodge,excellent,6 cylinders,gas,148000.0,clean,automatic,fwd,SUV,silver,7000 excellent clean SUV,4,6
2434,16900,2010.0,ford,excellent,8 cylinders,gas,98000.0,clean,automatic,4wd,truck,grey,16900 excellent clean truck,4,6
2435,5700,2012.0,mazda,excellent,4 cylinders,gas,138000.0,clean,automatic,fwd,sedan,grey,5700 excellent clean sedan,4,6
2436,11900,2007.0,ford,excellent,8 cylinders,gas,73000.0,clean,automatic,4wd,truck,custom,11900 excellent clean truck,4,6
2437,9860,2009.0,chevrolet,excellent,6 cylinders,gas,150441.0,clean,automatic,4wd,pickup,white,9860 excellent clean pickup,4,6
2438,7000,1998.0,chevrolet,excellent,8 cylinders,gas,171000.0,clean,automatic,4wd,truck,blue,7000 excellent clean truck,4,6
2439,20500,2017.0,nissan,excellent,4 cylinders,gas,21745.0,clean,automatic,4wd,wagon,white,20500 excellent clean wagon,4,6
2440,6990,2014.0,chevrolet,excellent,4 cylinders,gas,72000.0,rebuilt,automatic,fwd,sedan,blue,6990 excellent rebuilt sedan,4,4
2441,6490,2012.0,chevrolet,excellent,6 cylinders,gas,64000.0,rebuilt,automatic,fwd,sedan,black,6490 excellent rebuilt sedan,4,4
2442,6990,2013.0,chevrolet,excellent,4 cylinders,gas,75000.0,rebuilt,automatic,fwd,sedan,grey,6990 excellent rebuilt sedan,4,4
2443,24000,2008.0,dodge,excellent,8 cylinders,gas,80000.0,clean,automatic,rwd,coupe,orange,24000 excellent clean coupe,4,6
2444,11900,2007.0,gmc,excellent,8 cylinders,gas,165000.0,clean,automatic,4wd,SUV,black,11900 excellent clean SUV,4,6
2445,15000,1995.0,ford,good,8 cylinders,diesel,191000.0,clean,automatic,4wd,pickup,white,15000 good clean pickup,3,6
2446,6999,2007.0,nissan,excellent,6 cylinders,gas,148060.0,clean,automatic,4wd,SUV,white,6999 excellent clean SUV,4,6
2447,1000,2002.0,ford,good,6 cylinders,gas,81000.0,clean,automatic,fwd,sedan,blue,1000 good clean sedan,3,6
2448,2750,2006.0,toyota,excellent,4 cylinders,gas,142000.0,salvage,manual,fwd,sedan,silver,2750 excellent salvage sedan,4,1
2449,12900,2010.0,chevrolet,excellent,8 cylinders,gas,159563.0,clean,automatic,4wd,pickup,white,12900 excellent clean pickup,4,6
2450,25900,2014.0,jeep,excellent,6 cylinders,gas,100785.0,clean,automatic,4wd,SUV,grey,25900 excellent clean SUV,4,6
2451,31269,2017.0,gmc,excellent,8 cylinders,gas,76508.0,clean,automatic,4wd,pickup,white,31269 excellent clean pickup,4,6
2452,17999,2008.0,bmw,good,10 cylinders,gas,85505.0,clean,automatic,rwd,coupe,black,17999 good clean coupe,3,6
2453,20399,2016.0,mercedes-benz,excellent,4 cylinders,gas,61888.0,clean,automatic,4wd,sedan,grey,20399 excellent clean sedan,4,6
2454,13500,2011.0,jeep,excellent,8 cylinders,gas,117938.0,clean,automatic,4wd,SUV,black,13500 excellent clean SUV,4,6
2455,25399,2016.0,bmw,excellent,4 cylinders,gas,23674.0,clean,automatic,rwd,sedan,black,25399 excellent clean sedan,4,6
2456,3950,2008.0,honda,excellent,4 cylinders,gas,178000.0,salvage,automatic,fwd,sedan,silver,3950 excellent salvage sedan,4,1
2457,6995,2012.0,kia,excellent,4 cylinders,gas,116101.0,clean,automatic,fwd,sedan,silver,6995 excellent clean sedan,4,6
2458,3900,2008.0,volkswagen,excellent,4 cylinders,gas,130000.0,clean,manual,fwd,sedan,white,3900 excellent clean sedan,4,6
2459,2700,2005.0,bmw,good,6 cylinders,gas,240000.0,clean,automatic,4wd,SUV,silver,2700 good clean SUV,3,6
2460,6995,2011.0,hyundai,excellent,4 cylinders,gas,126002.0,clean,automatic,fwd,sedan,blue,6995 excellent clean sedan,4,6
2461,8370,2013.0,ford,good,8 cylinders,gas,157398.0,clean,automatic,rwd,van,white,8370 good clean van,3,6
2462,33900,2012.0,chevrolet,good,8 cylinders,gas,17312.0,clean,automatic,4wd,SUV,black,33900 good clean SUV,3,6
2463,3920,2000.0,subaru,good,4 cylinders,gas,269000.0,clean,automatic,4wd,wagon,silver,3920 good clean wagon,3,6
2464,12990,2014.0,chevrolet,good,8 cylinders,gas,198333.0,clean,other,4wd,van,white,12990 good clean van,3,6
2465,4950,2005.0,chevrolet,excellent,6 cylinders,gas,149000.0,clean,automatic,4wd,SUV,silver,4950 excellent clean SUV,4,6
2466,3999,1999.0,dodge,like new,6 cylinders,gas,49000.0,clean,automatic,fwd,sedan,white,3999 like new clean sedan,5,6
2467,21969,2011.0,chevrolet,good,8 cylinders,gas,73750.0,clean,automatic,4wd,van,black,21969 good clean van,3,6
2468,2741,2004.0,toyota,good,4 cylinders,gas,250000.0,clean,manual,fwd,sedan,brown,2741 good clean sedan,3,6
2469,15995,2011.0,chevrolet,excellent,8 cylinders,gas,148335.0,clean,automatic,4wd,SUV,black,15995 excellent clean SUV,4,6
2470,12500,2009.0,chevrolet,excellent,8 cylinders,gas,173381.0,clean,automatic,4wd,SUV,black,12500 excellent clean SUV,4,6
2471,6800,2008.0,kia,excellent,6 cylinders,gas,56680.0,clean,automatic,4wd,SUV,grey,6800 excellent clean SUV,4,6
2472,14500,2009.0,chevrolet,excellent,8 cylinders,gas,139392.0,clean,automatic,4wd,SUV,black,14500 excellent clean SUV,4,6
2473,7500,2010.0,ford,excellent,4 cylinders,gas,105001.0,clean,automatic,fwd,SUV,silver,7500 excellent clean SUV,4,6
2474,12850,1997.0,pontiac,excellent,8 cylinders,gas,43500.0,clean,automatic,rwd,convertible,white,12850 excellent clean convertible,4,6
2475,2800,2006.0,nissan,good,4 cylinders,gas,145000.0,clean,automatic,fwd,sedan,silver,2800 good clean sedan,3,6
2476,5900,2010.0,nissan,good,6 cylinders,gas,171000.0,clean,automatic,fwd,sedan,red,5900 good clean sedan,3,6
2477,2200,1995.0,subaru,good,4 cylinders,gas,228000.0,clean,automatic,4wd,wagon,red,2200 good clean wagon,3,6
2478,19500,2014.0,chevrolet,good,8 cylinders,gas,95221.0,lien,automatic,4wd,pickup,blue,19500 good lien pickup,3,5
2479,9990,2014.0,mazda,excellent,4 cylinders,gas,99000.0,clean,automatic,fwd,sedan,grey,9990 excellent clean sedan,4,6
2480,3500,1998.0,toyota,good,6 cylinders,gas,249407.0,clean,automatic,rwd,SUV,red,3500 good clean SUV,3,6
2481,10995,2011.0,mercedes-benz,excellent,6 cylinders,diesel,102000.0,clean,automatic,rwd,SUV,white,10995 excellent clean SUV,4,6
2482,9995,2008.0,chevrolet,good,8 cylinders,gas,251000.0,clean,automatic,4wd,truck,black,9995 good clean truck,3,6
2483,11995,2007.0,toyota,excellent,6 cylinders,gas,137000.0,clean,automatic,rwd,truck,red,11995 excellent clean truck,4,6
2484,4995,2002.0,chevrolet,excellent,8 cylinders,gas,190000.0,clean,automatic,rwd,pickup,white,4995 excellent clean pickup,4,6
2485,12995,2007.0,jeep,excellent,6 cylinders,gas,200000.0,clean,automatic,4wd,SUV,green,12995 excellent clean SUV,4,6
2486,2500,2000.0,jeep,good,8 cylinders,gas,170000.0,clean,automatic,4wd,SUV,blue,2500 good clean SUV,3,6
2487,2800,1999.0,ford,good,6 cylinders,gas,161000.0,clean,automatic,4wd,pickup,white,2800 good clean pickup,3,6
2488,7995,2006.0,ford,excellent,8 cylinders,gas,169729.0,clean,automatic,4wd,pickup,black,7995 excellent clean pickup,4,6
2489,4995,2012.0,fiat,excellent,4 cylinders,gas,95076.0,clean,manual,fwd,hatchback,white,4995 excellent clean hatchback,4,6
2490,6995,2012.0,chevrolet,excellent,6 cylinders,gas,90308.0,clean,automatic,fwd,SUV,black,6995 excellent clean SUV,4,6
2491,4995,2006.0,subaru,excellent,4 cylinders,gas,135198.0,clean,automatic,4wd,wagon,silver,4995 excellent clean wagon,4,6
2492,4995,2008.0,chrysler,excellent,6 cylinders,gas,165331.0,clean,automatic,fwd,mini-van,blue,4995 excellent clean mini-van,4,6
2493,8995,2005.0,ram,excellent,8 cylinders,gas,229176.0,clean,automatic,4wd,pickup,grey,8995 excellent clean pickup,4,6
2494,8500,2007.0,ford,excellent,4 cylinders,hybrid,103965.0,clean,automatic,4wd,SUV,green,8500 excellent clean SUV,4,6
2495,6500,2013.0,chevrolet,excellent,4 cylinders,gas,144559.0,clean,automatic,4wd,SUV,black,6500 excellent clean SUV,4,6
2496,1800,2001.0,ram,excellent,6 cylinders,gas,157000.0,clean,manual,rwd,truck,green,1800 excellent clean truck,4,6
2497,4500,2006.0,chevrolet,excellent,8 cylinders,gas,167000.0,clean,automatic,4wd,SUV,custom,4500 excellent clean SUV,4,6
2498,1800,2001.0,ram,excellent,6 cylinders,gas,157000.0,clean,manual,rwd,truck,green,1800 excellent clean truck,4,6
2499,3900,2007.0,acura,good,6 cylinders,gas,202345.0,clean,automatic,4wd,wagon,black,3900 good clean wagon,3,6
2500,5500,1997.0,jeep,good,6 cylinders,gas,162000.0,clean,automatic,4wd,SUV,red,5500 good clean SUV,3,6
2501,5500,1996.0,toyota,excellent,6 cylinders,gas,257800.0,clean,manual,4wd,pickup,grey,5500 excellent clean pickup,4,6
2502,10995,2008.0,jeep,excellent,6 cylinders,gas,179176.0,clean,automatic,4wd,SUV,silver,10995 excellent clean SUV,4,6
2503,12500,2016.0,ford,excellent,4 cylinders,gas,56672.0,clean,automatic,fwd,sedan,white,12500 excellent clean sedan,4,6
